0.5,2.,1.,1.,0.21233,1.
0.5,2.,1.,1.,0.21233,2.
0.5,2.,1.,1.,0.21233,4.
0.5,2.,1.,1.,0.21233,9.
0.5,2.,1.,1.,0.21233,16.
0.5,2.,1.,1.,0.21233,36.
0.5,2.,1.,1.,0.21233,64.
0.5,2.,1.,1.,0.21233,100.
