0.25,2.,1.,1.,0.05,1.
0.25,2.,1.,1.,0.05,2.
0.25,2.,1.,1.,0.05,4.
0.25,2.,1.,1.,0.05,9.
0.25,2.,1.,1.,0.05,16.
0.25,2.,1.,1.,0.05,36.
0.25,2.,1.,1.,0.05,64.
0.25,2.,1.,1.,0.05,100.
